GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,HOME,OPP,OPP_ID,NAME
0021500432,22015,201950,2015-12-23,NOP vs. POR,W,21,7,13,0.538,3,5,0.6,2,2,1.0,0,2,2,5,0,0,0,1,19,7,1,1,POR,1610612757,
0021500436,22015,201950,2015-12-25,NOP @ MIA,L,27,4,9,0.444,1,3,0.333,0,0,0.0,0,3,3,2,0,0,2,2,9,-2,1,0,MIA,1610612748,
0021500445,22015,201950,2015-12-26,NOP vs. HOU,W,27,3,7,0.429,1,2,0.5,2,3,0.667,0,2,2,3,1,1,2,3,9,6,1,1,HOU,1610612745,
0021500460,22015,201950,2015-12-28,NOP @ ORL,L,26,4,10,0.4,1,2,0.5,2,2,1.0,0,2,2,4,1,1,1,0,11,5,1,0,ORL,1610612753,
0021500487,22015,201950,2015-12-31,NOP vs. LAC,L,28,4,8,0.5,1,2,0.5,2,2,1.0,1,1,2,6,1,0,5,5,11,-1,1,1,LAC,1610612746,
0021500501,22015,201950,2016-01-02,NOP @ DAL,W,30,8,14,0.571,2,6,0.333,2,4,0.5,0,3,3,5,2,1,3,1,20,1,1,0,DAL,1610612742,
0021500531,22015,201950,2016-01-06,NOP vs. DAL,L,29,5,13,0.385,1,3,0.333,0,0,0.0,1,5,6,6,1,0,2,5,11,-16,1,1,DAL,1610612742,
0021500544,22015,201950,2016-01-08,NOP vs. IND,L,35,5,12,0.417,1,2,0.5,4,6,0.667,0,0,0,4,4,2,3,2,15,-4,1,1,IND,1610612754,
0021500558,22015,201950,2016-01-10,NOP @ LAC,L,36,11,27,0.407,1,4,0.25,6,8,0.75,3,8,11,4,3,0,3,3,29,-4,1,0,LAC,1610612746,
0021500576,22015,201950,2016-01-12,NOP @ LAL,L,26,7,18,0.389,0,4,0.0,0,0,0.0,0,5,5,4,0,0,0,1,14,-5,1,0,LAL,1610612747,
0021500585,22015,201950,2016-01-13,NOP @ SAC,W,27,2,12,0.167,0,4,0.0,2,2,1.0,0,3,3,10,1,0,1,4,6,8,1,0,SAC,1610612758,
0021500598,22015,201950,2016-01-15,NOP vs. CHA,W,27,6,14,0.429,1,3,0.333,0,0,0.0,1,5,6,10,0,0,2,2,13,6,1,1,CHA,1610612766,
0021500618,22015,201950,2016-01-18,NOP @ MEM,L,29,9,13,0.692,1,2,0.5,4,4,1.0,0,2,2,9,0,0,3,2,23,4,1,0,MEM,1610612763,
0021500626,22015,201950,2016-01-19,NOP vs. MIN,W,27,7,14,0.5,2,3,0.667,3,4,0.75,1,1,2,9,1,0,1,0,19,17,1,1,MIN,1610612750,
0021500641,22015,201950,2016-01-21,NOP vs. DET,W,22,3,11,0.273,0,1,0.0,0,0,0.0,0,2,2,4,1,0,1,0,6,6,1,1,DET,1610612765,
0021500657,22015,201950,2016-01-23,NOP vs. MIL,W,25,6,11,0.545,1,2,0.5,0,0,0.0,0,4,4,9,3,0,2,3,13,32,1,1,MIL,1610612749,
0021500671,22015,201950,2016-01-25,NOP vs. HOU,L,36,13,21,0.619,2,5,0.4,4,5,0.8,1,5,6,9,3,0,4,2,32,16,1,1,HOU,1610612745,
0021500696,22015,201950,2016-01-28,NOP vs. SAC,W,34,8,24,0.333,1,4,0.25,8,8,1.0,3,2,5,8,0,0,0,3,25,10,1,1,SAC,1610612758,
0021500710,22015,201950,2016-01-30,NOP vs. BKN,W,24,10,19,0.526,3,7,0.429,3,3,1.0,0,0,0,7,0,0,3,3,26,3,1,1,BKN,1610612751,
0021500724,22015,201950,2016-02-01,NOP vs. MEM,L,27,1,14,0.071,0,4,0.0,2,4,0.5,0,1,1,4,0,2,2,2,4,-12,1,1,MEM,1610612763,
0021500742,22015,201950,2016-02-03,NOP @ SAS,L,30,8,18,0.444,0,4,0.0,4,4,1.0,2,2,4,5,2,0,3,3,20,-19,1,0,SAS,1610612759,
0021500747,22015,201950,2016-02-04,NOP vs. LAL,L,34,9,20,0.45,1,6,0.167,0,0,0.0,0,0,0,9,1,1,2,1,19,13,1,1,LAL,1610612747,
0021500763,22015,201950,2016-02-06,NOP @ CLE,L,28,5,18,0.278,1,4,0.25,1,2,0.5,2,3,5,4,2,0,0,1,12,-15,1,0,CLE,1610612739,
0021500782,22015,201950,2016-02-08,NOP @ MIN,W,28,11,23,0.478,3,7,0.429,2,2,1.0,1,5,6,9,3,0,1,0,27,26,1,0,MIN,1610612750,
0021500798,22015,201950,2016-02-10,NOP vs. UTA,W,31,9,19,0.474,0,3,0.0,3,4,0.75,2,4,6,9,2,1,5,3,21,13,1,1,UTA,1610612762,
0021500802,22015,201950,2016-02-11,NOP @ OKC,L,32,11,20,0.55,1,4,0.25,0,0,0.0,0,4,4,6,5,0,4,1,23,-17,1,0,OKC,1610612760,
0021500811,22015,201950,2016-02-19,NOP vs. PHI,W,33,8,17,0.471,1,4,0.25,7,8,0.875,0,3,3,12,4,0,4,1,24,22,1,1,PHI,1610612755,
0021500823,22015,201950,2016-02-21,NOP @ DET,W,32,6,14,0.429,0,4,0.0,8,9,0.889,2,5,7,9,0,0,5,3,20,4,1,0,DET,1610612765,
0021500841,22015,201950,2016-02-23,NOP @ WAS,L,32,7,21,0.333,0,5,0.0,6,7,0.857,0,4,4,7,0,0,3,3,20,1,1,0,WAS,1610612764,
0021500857,22015,201950,2016-02-25,NOP vs. OKC,W,26,8,12,0.667,2,3,0.667,4,4,1.0,0,1,1,9,1,0,4,5,22,8,1,1,OKC,1610612760,
0021500870,22015,201950,2016-02-27,NOP vs. MIN,L,36,8,13,0.615,1,3,0.333,3,3,1.0,0,2,2,8,2,1,6,1,20,4,1,1,MIN,1610612750,
0021500901,22015,201950,2016-03-02,NOP @ HOU,L,30,5,13,0.385,1,7,0.143,2,2,1.0,0,3,3,8,1,0,5,3,13,-4,1,0,HOU,1610612745,
0021500909,22015,201950,2016-03-03,NOP vs. SAS,L,28,5,17,0.294,1,4,0.25,2,2,1.0,1,2,3,7,2,0,1,0,13,-6,1,1,SAS,1610612759,
0021500925,22015,201950,2016-03-05,NOP vs. UTA,L,37,9,22,0.409,3,7,0.429,1,1,1.0,0,2,2,7,2,0,3,4,22,-8,1,1,UTA,1610612762,
0021500941,22015,201950,2016-03-07,NOP vs. SAC,W,36,9,18,0.5,1,5,0.2,1,1,1.0,0,4,4,10,4,1,3,2,20,-4,1,1,SAC,1610612758,
0021500950,22015,201950,2016-03-09,NOP @ CHA,L,38,13,23,0.565,5,9,0.556,7,7,1.0,0,4,4,6,0,0,4,3,38,-4,1,0,CHA,1610612766,
0021500967,22015,201950,2016-03-11,NOP @ MEM,L,41,12,27,0.444,2,7,0.286,8,10,0.8,0,5,5,10,0,1,7,4,34,3,1,0,MEM,1610612763,
0021500978,22015,201950,2016-03-12,NOP @ MIL,L,29,4,13,0.308,0,6,0.0,0,0,0.0,0,3,3,4,1,1,7,3,8,2,1,0,MIL,1610612749,
0021500996,22015,201950,2016-03-14,NOP @ GSW,L,28,5,16,0.313,1,5,0.2,2,2,1.0,0,4,4,4,2,0,1,1,13,-28,1,0,GSW,1610612744,
0021501010,22015,201950,2016-03-16,NOP @ SAC,W,28,7,14,0.5,1,3,0.333,2,2,1.0,0,0,0,4,0,0,3,1,17,6,1,0,SAC,1610612758,
0021501025,22015,201950,2016-03-18,NOP vs. POR,L,38,11,19,0.579,4,4,1.0,4,4,1.0,0,2,2,6,2,0,1,5,30,3,1,1,POR,1610612757,
0021501040,22015,201950,2016-03-20,NOP vs. LAC,W,39,7,17,0.412,3,6,0.5,5,6,0.833,1,1,2,8,1,1,5,4,22,1,1,1,LAC,1610612746,
0021501053,22015,201950,2016-03-22,NOP vs. MIA,L,36,7,23,0.304,3,8,0.375,7,7,1.0,0,5,5,7,4,0,1,2,24,-17,1,1,MIA,1610612748,
0021501102,22015,201950,2016-03-28,NOP vs. NYK,W,34,9,19,0.474,2,5,0.4,2,2,1.0,1,5,6,6,4,0,2,0,22,4,1,1,NYK,1610612752,Jrue Holiday
0021600177,22016,201950,2016-11-18,NOP vs. POR,W,23,8,14,0.571,1,2,0.5,4,7,0.571,0,2,2,7,1,1,1,2,21,5,1,1,POR,1610612757,
0021600185,22016,201950,2016-11-19,NOP vs. CHA,W,30,9,17,0.529,3,7,0.429,1,2,0.5,0,2,2,9,1,0,3,4,22,12,1,1,CHA,1610612766,
0021600209,22016,201950,2016-11-22,NOP @ ATL,W,27,7,15,0.467,0,3,0.0,1,1,1.0,0,4,4,4,2,1,3,1,15,13,1,0,ATL,1610612737,
0021600222,22016,201950,2016-11-23,NOP vs. MIN,W,22,2,8,0.25,0,2,0.0,3,4,0.75,0,1,1,8,1,1,2,4,7,1,1,1,MIN,1610612750,
0021600237,22016,201950,2016-11-25,NOP @ POR,L,29,6,13,0.462,2,4,0.5,2,4,0.5,0,4,4,5,0,1,5,4,16,0,1,0,POR,1610612757,
0021600250,22016,201950,2016-11-27,NOP @ DAL,L,31,7,13,0.538,3,4,0.75,0,0,0.0,1,3,4,6,0,0,4,3,17,-7,1,0,DAL,1610612742,
0021600263,22016,201950,2016-11-29,NOP vs. LAL,W,29,8,15,0.533,4,7,0.571,2,3,0.667,0,2,2,5,1,0,2,1,22,19,1,1,LAL,1610612747,
0021600287,22016,201950,2016-12-02,NOP vs. LAC,L,28,4,12,0.333,1,3,0.333,0,0,0.0,1,3,4,4,1,0,1,2,9,-23,1,1,LAC,1610612746,
0021600301,22016,201950,2016-12-04,NOP @ OKC,L,36,4,12,0.333,0,5,0.0,2,2,1.0,1,4,5,6,2,0,3,4,10,-14,1,0,OKC,1610612760,
0021600359,22016,201950,2016-12-11,NOP @ PHX,W,40,7,18,0.389,2,8,0.25,7,9,0.778,2,1,3,3,2,0,2,5,23,-11,1,0,PHX,1610612756,
0021600371,22016,201950,2016-12-13,NOP vs. GSW,L,30,3,12,0.25,1,5,0.2,3,6,0.5,2,5,7,6,4,1,3,3,10,-12,1,1,GSW,1610612744,
0021600385,22016,201950,2016-12-15,NOP vs. IND,W,36,7,12,0.583,0,1,0.0,2,3,0.667,2,5,7,14,0,0,2,4,16,13,1,1,IND,1610612754,
0021600395,22016,201950,2016-12-16,NOP @ HOU,L,35,5,15,0.333,1,7,0.143,0,0,0.0,1,4,5,1,0,1,2,1,11,-9,1,0,HOU,1610612745,
0021600412,22016,201950,2016-12-18,NOP @ SAS,L,24,2,8,0.25,1,2,0.5,0,0,0.0,0,2,2,6,1,1,2,2,5,-26,1,0,SAS,1610612759,
0021600418,22016,201950,2016-12-20,NOP @ PHI,W,30,4,13,0.308,1,4,0.25,3,4,0.75,1,3,4,9,0,0,1,1,12,6,1,0,PHI,1610612755,
0021600433,22016,201950,2016-12-21,NOP vs. OKC,L,35,9,15,0.6,2,3,0.667,3,4,0.75,1,3,4,10,1,0,3,3,23,3,1,1,OKC,1610612760,
0021600449,22016,201950,2016-12-23,NOP vs. MIA,W,27,9,17,0.529,1,2,0.5,3,5,0.6,0,2,2,6,2,0,1,3,22,-2,1,1,MIA,1610612748,
0021600466,22016,201950,2016-12-26,NOP vs. DAL,W,36,2,11,0.182,0,1,0.0,3,4,0.75,0,3,3,11,1,0,1,2,7,12,1,1,DAL,1610612742,
0021600481,22016,201950,2016-12-28,NOP vs. LAC,W,34,5,12,0.417,0,1,0.0,1,2,0.5,0,4,4,9,2,0,3,3,11,1,1,1,LAC,1610612746,
0021600495,22016,201950,2016-12-30,NOP vs. NYK,W,35,5,10,0.5,0,1,0.0,2,2,1.0,0,4,4,11,1,2,1,1,12,15,1,1,NYK,1610612752,
0021600514,22016,201950,2017-01-02,NOP @ CLE,L,35,4,11,0.364,2,3,0.667,1,2,0.5,0,4,4,13,3,0,4,1,11,8,1,0,CLE,1610612739,
0021600539,22016,201950,2017-01-05,NOP vs. ATL,L,35,5,13,0.385,4,6,0.667,4,4,1.0,0,2,2,5,1,0,4,2,18,-9,1,1,ATL,1610612737,
0021600553,22016,201950,2017-01-07,NOP @ BOS,L,29,5,10,0.5,1,4,0.25,2,2,1.0,0,1,1,4,2,1,3,3,13,-9,1,0,BOS,1610612738,
0021600568,22016,201950,2017-01-09,NOP @ NYK,W,25,3,8,0.375,1,3,0.333,2,3,0.667,0,4,4,7,1,0,2,1,9,23,1,0,NYK,1610612752,
0021600586,22016,201950,2017-01-12,NOP @ BKN,W,31,7,15,0.467,4,6,0.667,3,4,0.75,1,4,5,4,2,0,4,3,21,13,1,0,BKN,1610612751,
0021600602,22016,201950,2017-01-14,NOP @ CHI,L,29,0,7,0.0,0,4,0.0,1,2,0.5,0,3,3,12,0,0,2,2,1,-3,1,0,CHI,1610612741,
0021600616,22016,201950,2017-01-16,NOP @ IND,L,26,4,9,0.444,2,3,0.667,1,2,0.5,1,1,2,6,1,0,5,3,11,2,1,0,IND,1610612754,
0021600631,22016,201950,2017-01-18,NOP vs. ORL,W,26,6,13,0.462,2,4,0.5,0,0,0.0,1,3,4,5,5,2,2,1,14,6,1,1,ORL,1610612753,
0021600645,22016,201950,2017-01-20,NOP vs. BKN,L,28,4,12,0.333,1,2,0.5,3,4,0.75,1,2,3,8,1,0,3,2,12,-7,1,1,BKN,1610612751,
0021600671,22016,201950,2017-01-23,NOP vs. CLE,W,39,12,19,0.632,4,7,0.571,5,5,1.0,0,6,6,10,3,2,3,5,33,-5,1,1,CLE,1610612739,
0021600686,22016,201950,2017-01-25,NOP vs. OKC,L,32,6,11,0.545,2,4,0.5,0,0,0.0,1,1,2,8,4,1,4,2,14,-16,1,1,OKC,1610612760,
0021600701,22016,201950,2017-01-27,NOP vs. SAS,W,38,10,17,0.588,3,6,0.5,0,1,0.0,0,4,4,11,2,3,5,1,23,15,1,1,SAS,1610612759,
0021600714,22016,201950,2017-01-29,NOP vs. WAS,L,39,11,19,0.579,4,7,0.571,0,0,0.0,2,2,4,11,1,0,2,0,26,-5,1,1,WAS,1610612764,
0021600725,22016,201950,2017-01-31,NOP @ TOR,L,41,13,21,0.619,3,5,0.6,1,2,0.5,1,1,2,3,2,2,3,3,30,-10,1,0,TOR,1610612761,
0021600735,22016,201950,2017-02-01,NOP @ DET,L,35,10,17,0.588,0,3,0.0,2,3,0.667,1,2,3,11,2,1,4,1,22,-6,1,0,DET,1610612765,
0021600755,22016,201950,2017-02-04,NOP @ WAS,L,36,5,17,0.294,0,3,0.0,3,4,0.75,2,8,10,8,0,0,6,4,13,-12,1,0,WAS,1610612764,
0021600774,22016,201950,2017-02-06,NOP vs. PHX,W,37,11,22,0.5,3,7,0.429,5,6,0.833,2,8,10,7,2,3,4,4,30,13,1,1,PHX,1610612756,
0021600789,22016,201950,2017-02-08,NOP vs. UTA,L,31,7,12,0.583,1,4,0.25,0,3,0.0,1,5,6,2,1,0,4,2,15,-29,1,1,UTA,1610612762,
0021600804,22016,201950,2017-02-10,NOP @ MIN,W,38,10,14,0.714,1,2,0.5,4,4,1.0,2,4,6,12,5,0,9,3,25,15,1,0,MIN,1610612750,
0021600819,22016,201950,2017-02-12,NOP @ SAC,L,40,6,14,0.429,1,4,0.25,3,3,1.0,2,4,6,11,5,0,4,2,16,-3,1,0,SAC,1610612758,
0021600829,22016,201950,2017-02-13,NOP @ PHX,W,36,6,11,0.545,2,6,0.333,4,6,0.667,1,1,2,8,2,0,5,2,18,6,1,0,PHX,1610612756,
0021600840,22016,201950,2017-02-15,NOP @ MEM,W,33,8,13,0.615,2,3,0.667,1,4,0.25,2,5,7,7,0,0,2,5,19,11,1,0,MEM,1610612763,
0021600852,22016,201950,2017-02-23,NOP vs. HOU,L,35,3,12,0.25,0,6,0.0,0,0,0.0,1,3,4,4,1,2,7,0,6,-31,1,1,HOU,1610612745,
0021600870,22016,201950,2017-02-25,NOP @ DAL,L,39,5,17,0.294,2,6,0.333,6,6,1.0,3,4,7,6,0,0,4,3,18,-2,1,0,DAL,1610612742,
0021600880,22016,201950,2017-02-26,NOP @ OKC,L,33,3,9,0.333,0,2,0.0,0,0,0.0,0,3,3,8,2,1,5,2,6,-5,1,0,OKC,1610612760,
0021600900,22016,201950,2017-03-01,NOP vs. DET,W,30,10,18,0.556,2,5,0.4,0,0,0.0,1,3,4,5,1,0,5,1,22,25,1,1,DET,1610612765,
0021600917,22016,201950,2017-03-03,NOP vs. SAS,L,43,12,27,0.444,2,6,0.333,0,0,0.0,1,6,7,5,1,0,4,1,26,-6,1,1,SAS,1610612759,
0021600933,22016,201950,2017-03-05,NOP @ LAL,W,36,7,12,0.583,1,3,0.333,5,6,0.833,0,5,5,12,3,0,3,0,20,23,1,0,LAL,1610612747,
0021600944,22016,201950,2017-03-06,NOP @ UTA,L,23,1,9,0.111,1,2,0.5,1,2,0.5,2,3,5,3,1,3,4,2,4,-13,1,0,UTA,1610612762,
0021600953,22016,201950,2017-03-08,NOP vs. TOR,L,32,3,9,0.333,1,4,0.25,0,0,0.0,0,0,0,6,3,0,3,1,7,-12,1,1,TOR,1610612761,
0021600976,22016,201950,2017-03-11,NOP @ CHA,W,42,6,14,0.429,1,5,0.2,2,2,1.0,0,4,4,13,3,1,2,1,15,8,1,0,CHA,1610612766,
0021601002,22016,201950,2017-03-14,NOP vs. POR,W,27,4,6,0.667,1,3,0.333,1,2,0.5,0,1,1,2,3,0,2,3,10,22,1,1,POR,1610612757,
0021601007,22016,201950,2017-03-15,NOP @ MIA,L,32,4,12,0.333,1,3,0.333,2,3,0.667,0,4,4,8,0,1,1,0,11,-9,1,0,MIA,1610612748,
0021601024,22016,201950,2017-03-17,NOP vs. HOU,W,28,9,17,0.529,0,5,0.0,1,2,0.5,0,4,4,6,1,3,1,2,19,6,1,1,HOU,1610612745,
0021601039,22016,201950,2017-03-19,NOP vs. MIN,W,35,8,16,0.5,4,5,0.8,1,2,0.5,0,4,4,7,1,0,2,1,21,16,1,1,MIN,1610612750,
0021601054,22016,201950,2017-03-21,NOP vs. MEM,W,41,5,17,0.294,1,6,0.167,0,0,0.0,1,2,3,6,1,1,1,0,11,28,1,1,MEM,1610612763,
0021601079,22016,201950,2017-03-24,NOP @ HOU,L,38,7,12,0.583,4,8,0.5,0,1,0.0,0,1,1,9,3,2,2,1,18,-7,1,0,HOU,1610612745,
0021601095,22016,201950,2017-03-26,NOP @ DEN,W,27,5,12,0.417,3,6,0.5,0,0,0.0,0,7,7,7,1,0,0,0,13,11,1,0,DEN,1610612743,
0021601102,22016,201950,2017-03-27,NOP @ UTA,L,38,8,17,0.471,3,7,0.429,0,2,0.0,1,1,2,5,2,1,1,1,19,4,1,0,UTA,1610612762,
0021601117,22016,201950,2017-03-29,NOP vs. DAL,W,39,7,12,0.583,2,4,0.5,2,3,0.667,0,5,5,7,0,2,1,1,18,-1,1,1,DAL,1610612742,
0021601132,22016,201950,2017-03-31,NOP vs. SAC,W,32,2,9,0.222,0,4,0.0,0,0,0.0,0,4,4,8,3,1,4,1,4,25,1,1,SAC,1610612758,
0021601146,22016,201950,2017-04-02,NOP vs. CHI,L,39,5,12,0.417,2,4,0.5,5,5,1.0,0,1,1,6,0,1,1,2,17,6,1,1,CHI,1610612741,
0021601158,22016,201950,2017-04-04,NOP vs. DEN,L,39,6,13,0.462,2,6,0.333,4,4,1.0,0,4,4,13,1,1,3,0,18,7,1,1,DEN,1610612743,
0021601184,22016,201950,2017-04-07,NOP @ DEN,L,24,4,9,0.444,1,5,0.2,0,0,0.0,0,3,3,7,1,0,2,2,9,-19,1,0,DEN,1610612743,
0021601195,22016,201950,2017-04-08,NOP @ GSW,L,32,5,15,0.333,0,4,0.0,0,0,0.0,1,5,6,10,0,0,1,2,10,-28,1,0,GSW,1610612744,
0021601215,22016,201950,2017-04-11,NOP @ LAL,L,29,6,9,0.667,0,2,0.0,2,2,1.0,1,3,4,7,0,0,5,1,14,-1,2,0,LAL,1610612747,
0021601230,22016,201950,2017-04-12,NOP @ POR,W,16,4,11,0.364,0,2,0.0,0,0,0.0,1,2,3,5,0,0,1,0,8,-3,1,0,POR,1610612757,Jrue Holiday
0021700008,22017,201950,2017-10-18,NOP @ MEM,L,39,2,11,0.182,0,3,0.0,0,0,0.0,2,4,6,4,1,0,2,5,4,-2,1,0,MEM,1610612763,
0021700025,22017,201950,2017-10-20,NOP vs. GSW,L,35,5,17,0.294,2,6,0.333,1,2,0.5,1,6,7,3,1,0,2,4,13,-6,0,1,GSW,1610612744,
0021700040,22017,201950,2017-10-22,NOP @ LAL,W,38,6,11,0.545,0,3,0.0,2,2,1.0,1,4,5,6,4,0,4,4,14,4,1,0,LAL,1610612747,
0021700053,22017,201950,2017-10-24,NOP @ POR,L,35,5,14,0.357,1,4,0.25,3,3,1.0,0,5,5,7,1,1,3,3,14,-8,1,0,POR,1610612757,
0021700069,22017,201950,2017-10-26,NOP @ SAC,W,41,7,13,0.538,2,4,0.5,4,5,0.8,0,4,4,7,0,1,3,4,20,14,1,0,SAC,1610612758,
0021700077,22017,201950,2017-10-28,NOP vs. CLE,W,37,12,17,0.706,4,6,0.667,1,1,1.0,0,4,4,7,1,0,1,1,29,19,1,1,CLE,1610612739,
0021700097,22017,201950,2017-10-30,NOP vs. ORL,L,35,5,9,0.556,0,1,0.0,1,2,0.5,0,4,4,8,3,0,6,2,11,-5,2,1,ORL,1610612753,
0021700113,22017,201950,2017-11-01,NOP vs. MIN,L,38,7,14,0.5,0,5,0.0,0,0,0.0,1,4,5,6,0,0,2,4,14,10,2,1,MIN,1610612750,
0021700125,22017,201950,2017-11-03,NOP @ DAL,W,38,3,13,0.231,0,4,0.0,0,0,0.0,2,6,8,8,2,1,1,0,6,2,1,0,DAL,1610612742,
0021700133,22017,201950,2017-11-04,NOP @ CHI,W,41,5,15,0.333,0,4,0.0,0,0,0.0,1,4,5,6,0,0,3,2,10,4,1,0,CHI,1610612741,
0021700150,22017,201950,2017-11-07,NOP @ IND,W,30,4,9,0.444,0,2,0.0,2,4,0.5,1,2,3,5,1,0,4,4,10,6,1,0,IND,1610612754,
0021700165,22017,201950,2017-11-09,NOP @ TOR,L,42,14,20,0.7,2,6,0.333,4,4,1.0,0,5,5,11,0,0,5,2,34,-4,1,0,TOR,1610612761,
0021700178,22017,201950,2017-11-11,NOP vs. LAC,W,35,1,6,0.167,0,2,0.0,4,4,1.0,0,5,5,8,2,0,7,3,6,0,1,1,LAC,1610612746,
0021700195,22017,201950,2017-11-13,NOP vs. ATL,W,43,6,12,0.5,1,3,0.333,0,0,0.0,0,5,5,5,1,1,2,0,13,8,2,1,ATL,1610612737,
0021700211,22017,201950,2017-11-15,NOP vs. TOR,L,36,8,15,0.533,0,3,0.0,2,2,1.0,2,2,4,5,2,0,0,2,18,1,1,1,TOR,1610612761,
0021700226,22017,201950,2017-11-17,NOP @ DEN,L,27,6,12,0.5,1,5,0.2,0,0,0.0,1,3,4,6,0,0,0,2,13,-31,1,0,DEN,1610612743,
0021700248,22017,201950,2017-11-20,NOP vs. OKC,W,34,7,16,0.438,2,7,0.286,2,3,0.667,1,3,4,2,1,0,0,3,18,-14,1,1,OKC,1610612760,
0021700262,22017,201950,2017-11-22,NOP vs. SAS,W,30,4,8,0.5,1,3,0.333,4,4,1.0,0,1,1,2,0,0,3,2,13,31,2,1,SAS,1610612759,
0021700275,22017,201950,2017-11-24,NOP @ PHX,W,27,6,13,0.462,2,5,0.4,4,4,1.0,0,0,0,2,5,0,1,0,18,15,2,0,PHX,1610612756,
0021700284,22017,201950,2017-11-25,NOP @ GSW,L,40,8,20,0.4,3,8,0.375,5,6,0.833,1,5,6,6,0,1,3,2,24,-7,1,0,GSW,1610612744,
0021700309,22017,201950,2017-11-29,NOP vs. MIN,L,38,10,20,0.5,5,11,0.455,2,2,1.0,1,0,1,5,2,1,3,2,27,-15,1,1,MIN,1610612750,
0021700325,22017,201950,2017-12-01,NOP @ UTA,L,40,4,15,0.267,1,5,0.2,2,2,1.0,0,4,4,2,0,3,2,3,11,2,2,0,UTA,1610612762,
0021700333,22017,201950,2017-12-02,NOP @ POR,W,38,8,18,0.444,1,4,0.25,0,0,0.0,0,5,5,7,0,0,1,1,17,2,1,0,POR,1610612757,
0021700346,22017,201950,2017-12-04,NOP vs. GSW,L,38,13,21,0.619,4,11,0.364,4,5,0.8,1,5,6,4,1,0,3,3,34,1,1,1,GSW,1610612744,
0021700360,22017,201950,2017-12-06,NOP vs. DEN,W,35,12,20,0.6,1,5,0.2,2,3,0.667,0,1,1,7,1,0,2,4,27,7,1,1,DEN,1610612743,
0021700373,22017,201950,2017-12-08,NOP vs. SAC,L,38,6,12,0.5,1,2,0.5,1,1,1.0,0,5,5,5,0,1,4,2,14,-1,1,1,SAC,1610612758,
0021700389,22017,201950,2017-12-10,NOP vs. PHI,W,41,11,21,0.524,5,8,0.625,7,8,0.875,0,4,4,5,2,2,6,1,34,14,1,1,PHI,1610612755,
0021700392,22017,201950,2017-12-11,NOP @ HOU,L,41,16,21,0.762,4,7,0.571,1,2,0.5,0,4,4,5,4,1,2,2,37,10,1,0,HOU,1610612745,
0021700410,22017,201950,2017-12-13,NOP vs. MIL,W,38,6,14,0.429,2,4,0.5,2,4,0.5,0,4,4,8,1,1,3,1,16,10,1,1,MIL,1610612749,
0021700427,22017,201950,2017-12-15,NOP @ DEN,L,43,10,21,0.476,5,9,0.556,0,0,0.0,1,7,8,6,3,0,3,1,25,-2,2,0,DEN,1610612743,
0021700452,22017,201950,2017-12-19,NOP @ WAS,L,35,4,11,0.364,1,2,0.5,4,4,1.0,3,3,6,5,2,1,3,1,13,1,1,0,WAS,1610612764,
0021700472,22017,201950,2017-12-22,NOP @ ORL,W,30,10,15,0.667,3,6,0.5,1,2,0.5,0,2,2,2,3,1,2,1,24,11,1,0,ORL,1610612753,
0021700486,22017,201950,2017-12-23,NOP @ MIA,W,31,5,13,0.385,1,3,0.333,2,2,1.0,1,5,6,4,0,1,2,1,13,9,1,0,MIA,1610612748,
0021700511,22017,201950,2017-12-27,NOP vs. BKN,W,33,10,17,0.588,3,9,0.333,0,0,0.0,0,1,1,2,2,2,1,2,23,36,1,1,BKN,1610612751,
0021700525,22017,201950,2017-12-29,NOP vs. DAL,L,39,7,12,0.583,3,6,0.5,6,7,0.857,1,1,2,3,0,1,1,0,23,3,1,1,DAL,1610612742,
0021700532,22017,201950,2017-12-30,NOP vs. NYK,L,34,5,11,0.455,2,6,0.333,1,1,1.0,0,3,3,2,0,0,1,5,13,9,1,1,NYK,1610612752,
0021700564,22017,201950,2018-01-03,NOP @ UTA,W,37,10,16,0.625,2,5,0.4,2,2,1.0,0,6,6,5,1,0,5,4,24,2,1,0,UTA,1610612762,
0021700584,22017,201950,2018-01-06,NOP @ MIN,L,33,6,13,0.462,0,6,0.0,1,2,0.5,0,4,4,3,2,0,3,6,13,-24,1,0,MIN,1610612750,
0021700595,22017,201950,2018-01-08,NOP vs. DET,W,44,5,18,0.278,1,4,0.25,3,5,0.6,1,5,6,3,2,4,7,1,14,15,1,1,DET,1610612765,
0021700609,22017,201950,2018-01-10,NOP @ MEM,L,38,5,12,0.417,0,4,0.0,2,4,0.5,2,4,6,6,2,1,1,4,12,6,1,0,MEM,1610612763,
0021700624,22017,201950,2018-01-12,NOP vs. POR,W,37,8,11,0.727,1,2,0.5,8,8,1.0,0,5,5,6,4,0,3,2,25,-1,1,1,POR,1610612757,
0021700635,22017,201950,2018-01-14,NOP @ NYK,W,45,12,19,0.632,3,7,0.429,4,5,0.8,1,4,5,4,4,1,4,2,31,13,1,0,NYK,1610612752,
0021700650,22017,201950,2018-01-16,NOP @ BOS,W,41,9,16,0.563,3,5,0.6,2,4,0.5,0,4,4,7,3,1,2,1,23,-3,1,0,BOS,1610612738,
