GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,HOME,OPP,OPP_ID,NAME
0021800612,22018,1629026,2019-01-09,NOP vs. CLE,W,7,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,0,0,1,0,4,-14,1,1,CLE,1610612739,
0021800717,22018,1629026,2019-01-24,NOP @ OKC,L,18,1,4,0.25,0,1,0.0,0,0,0.0,1,3,4,1,0,0,0,2,2,9,1,0,OKC,1610612760,
0021800730,22018,1629026,2019-01-26,NOP vs. SAS,L,6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,9,1,1,SAS,1610612759,
0021800753,22018,1629026,2019-01-29,NOP @ HOU,W,30,4,7,0.571,0,1,0.0,0,2,0.0,5,11,16,1,0,1,1,1,8,2,1,0,HOU,1610612745,
0021800761,22018,1629026,2019-01-30,NOP vs. DEN,L,38,8,14,0.571,5,9,0.556,0,0,0.0,0,8,8,3,0,2,2,3,21,-1,1,1,DEN,1610612743,
0021800779,22018,1629026,2019-02-02,NOP @ SAS,L,30,5,7,0.714,2,4,0.5,0,0,0.0,0,8,8,3,0,0,1,4,12,7,1,0,SAS,1610612759,
0021800793,22018,1629026,2019-02-04,NOP vs. IND,L,35,3,13,0.231,2,8,0.25,0,0,0.0,2,6,8,5,2,1,1,3,8,-4,1,1,IND,1610612754,
0021800805,22018,1629026,2019-02-06,NOP @ CHI,W,36,4,9,0.444,2,5,0.4,2,4,0.5,1,6,7,2,0,2,0,2,12,-3,1,0,CHI,1610612741,
0021800823,22018,1629026,2019-02-08,NOP vs. MIN,W,37,6,10,0.6,4,7,0.571,3,3,1.0,0,6,6,2,0,1,1,1,19,7,1,1,MIN,1610612750,
0021800831,22018,1629026,2019-02-09,NOP @ MEM,L,37,4,10,0.4,1,6,0.167,1,2,0.5,6,7,13,7,0,1,0,3,10,-1,1,0,MEM,1610612763,
0021800851,22018,1629026,2019-02-12,NOP vs. ORL,L,32,1,7,0.143,0,2,0.0,0,0,0.0,1,6,7,0,1,0,2,3,2,-21,1,1,ORL,1610612753,
0021800866,22018,1629026,2019-02-14,NOP vs. OKC,W,34,4,7,0.571,1,4,0.25,0,0,0.0,2,10,12,4,1,1,1,2,9,3,1,1,OKC,1610612760,
0021800874,22018,1629026,2019-02-22,NOP @ IND,L,33,2,10,0.2,2,7,0.286,0,0,0.0,1,4,5,1,1,0,2,5,6,-4,1,0,IND,1610612754,
0021800887,22018,1629026,2019-02-23,NOP vs. LAL,W,34,4,10,0.4,3,7,0.429,0,0,0.0,1,6,7,5,3,0,1,3,11,-1,1,1,LAL,1610612747,
0021800906,22018,1629026,2019-02-25,NOP vs. PHI,L,26,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,2,1,1,3,2,4,-7,1,1,PHI,1610612755,
0021800921,22018,1629026,2019-02-27,NOP @ LAL,L,24,1,6,0.167,0,3,0.0,0,0,0.0,1,2,3,0,2,0,0,4,2,4,1,0,LAL,1610612747,
0021800932,22018,1629026,2019-03-01,NOP @ PHX,W,28,2,3,0.667,2,3,0.667,0,0,0.0,2,6,8,0,0,1,1,3,6,-1,1,0,PHX,1610612756,
0021800941,22018,1629026,2019-03-02,NOP @ DEN,W,29,3,7,0.429,1,5,0.2,0,0,0.0,4,1,5,0,2,0,1,2,7,-10,1,0,DEN,1610612743,
0021800956,22018,1629026,2019-03-04,NOP @ UTA,W,34,2,7,0.286,2,4,0.5,1,2,0.5,3,4,7,3,2,0,0,1,7,7,1,0,UTA,1610612762,
0021800971,22018,1629026,2019-03-06,NOP vs. UTA,L,35,5,11,0.455,2,7,0.286,0,0,0.0,0,6,6,2,1,0,0,3,12,8,1,1,UTA,1610612762,
0021800983,22018,1629026,2019-03-08,NOP vs. TOR,L,29,3,9,0.333,3,6,0.5,0,0,0.0,2,3,5,4,5,0,3,2,9,-19,1,1,TOR,1610612761,
0021800995,22018,1629026,2019-03-10,NOP @ ATL,L,30,3,11,0.273,1,6,0.167,2,2,1.0,0,2,2,1,1,2,0,1,9,-13,1,0,ATL,1610612737,
0021801010,22018,1629026,2019-03-12,NOP vs. MIL,L,24,2,6,0.333,1,4,0.25,0,0,0.0,1,1,2,0,0,0,1,4,5,-10,1,1,MIL,1610612749,
0021801031,22018,1629026,2019-03-15,NOP vs. POR,L,30,1,4,0.25,1,2,0.5,0,0,0.0,1,5,6,1,1,0,0,3,3,-8,2,1,POR,1610612757,
0021801036,22018,1629026,2019-03-16,NOP vs. PHX,L,27,4,8,0.5,2,3,0.667,0,0,0.0,0,2,2,3,1,0,1,5,10,-8,1,1,PHX,1610612756,
0021801056,22018,1629026,2019-03-18,NOP @ DAL,W,40,3,10,0.3,2,8,0.25,0,0,0.0,2,9,11,3,3,0,0,5,8,17,1,0,DAL,1610612742,
0021801066,22018,1629026,2019-03-20,NOP @ ORL,L,25,3,8,0.375,1,1,1.0,0,0,0.0,4,3,7,1,4,0,1,0,7,-29,1,0,ORL,1610612753,
0021801099,22018,1629026,2019-03-24,NOP vs. HOU,L,25,1,5,0.2,0,2,0.0,0,0,0.0,3,4,7,1,2,0,2,0,2,-14,1,1,HOU,1610612745,
0021801113,22018,1629026,2019-03-26,NOP vs. ATL,L,30,3,8,0.375,2,5,0.4,0,0,0.0,0,5,5,5,2,0,3,2,8,-7,1,1,ATL,1610612737,
0021801128,22018,1629026,2019-03-28,NOP vs. SAC,W,32,2,9,0.222,1,6,0.167,0,0,0.0,1,4,5,3,1,1,0,1,5,9,1,1,SAC,1610612758,
0021801147,22018,1629026,2019-03-31,NOP vs. LAL,L,23,0,3,0.0,0,3,0.0,0,0,0.0,0,3,3,1,1,0,0,2,0,-8,1,1,LAL,1610612747,
0021801171,22018,1629026,2019-04-03,NOP vs. CHA,L,24,3,6,0.5,3,5,0.6,0,0,0.0,3,2,5,2,2,1,1,3,9,5,1,1,CHA,1610612766,
0021801189,22018,1629026,2019-04-05,NOP @ PHX,L,38,3,7,0.429,1,3,0.333,2,2,1.0,2,2,4,4,0,2,0,3,9,-13,1,0,PHX,1610612756,
0021801207,22018,1629026,2019-04-07,NOP @ SAC,W,29,5,8,0.625,2,4,0.5,0,0,0.0,0,5,5,5,0,2,3,3,12,16,1,0,SAC,1610612758,
0021801215,22018,1629026,2019-04-09,NOP vs. GSW,L,34,3,10,0.3,2,7,0.286,0,0,0.0,3,4,7,6,5,0,0,1,8,0,1,1,GSW,1610612744,Kenrich Williams
0021900001,22019,1629026,2019-10-22,NOP @ TOR,L,18,0,4,0.0,0,2,0.0,3,3,1.0,3,3,6,3,1,2,1,5,3,11,1,0,TOR,1610612761,
0021900021,22019,1629026,2019-10-25,NOP vs. DAL,L,21,3,5,0.6,2,3,0.667,1,2,0.5,1,5,6,1,0,0,1,2,9,-3,1,1,DAL,1610612742,
0021900032,22019,1629026,2019-10-26,NOP @ HOU,L,32,1,4,0.25,0,2,0.0,0,0,0.0,2,3,5,3,2,0,0,4,2,-1,1,0,HOU,1610612745,
0021900047,22019,1629026,2019-10-28,NOP vs. GSW,L,26,6,10,0.6,3,6,0.5,1,4,0.25,2,4,6,2,3,1,0,2,16,5,1,1,GSW,1610612744,
0021900067,22019,1629026,2019-10-31,NOP vs. DEN,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,3,1,1,DEN,1610612743,
0021900077,22019,1629026,2019-11-02,NOP @ OKC,L,19,1,3,0.333,1,3,0.333,0,0,0.0,1,2,3,0,0,1,1,2,3,0,1,0,OKC,1610612760,
0021900092,22019,1629026,2019-11-04,NOP @ BKN,L,6,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,0,1,1,0,0,3,-7,1,0,BKN,1610612751,
0021900121,22019,1629026,2019-11-08,NOP vs. TOR,L,11,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,4,2,15,1,1,TOR,1610612761,
0021900128,22019,1629026,2019-11-09,NOP @ CHA,W,28,6,8,0.75,3,5,0.6,0,2,0.0,2,3,5,3,2,1,0,3,15,7,1,0,CHA,1610612766,
0021900142,22019,1629026,2019-11-11,NOP vs. HOU,L,38,3,8,0.375,2,7,0.286,0,0,0.0,3,8,11,2,0,0,1,3,8,-14,1,1,HOU,1610612745,
0021900164,22019,1629026,2019-11-14,NOP vs. LAC,W,31,3,6,0.5,2,4,0.5,0,0,0.0,4,6,10,3,3,1,2,5,8,9,1,1,LAC,1610612746,
0021900178,22019,1629026,2019-11-16,NOP @ MIA,L,39,3,9,0.333,1,6,0.167,0,0,0.0,2,3,5,3,1,0,0,1,7,-15,1,0,MIA,1610612748,
0021900187,22019,1629026,2019-11-17,NOP vs. GSW,W,36,2,8,0.25,0,4,0.0,1,1,1.0,2,8,10,4,0,1,2,1,5,12,1,1,GSW,1610612744,
0021900199,22019,1629026,2019-11-19,NOP vs. POR,W,34,2,3,0.667,2,2,1.0,2,4,0.5,3,10,13,1,3,1,2,2,8,4,1,1,POR,1610612757,
0021900214,22019,1629026,2019-11-21,NOP @ PHX,W,30,1,2,0.5,0,0,0.0,0,0,0.0,1,8,9,1,1,2,0,4,2,16,1,0,PHX,1610612756,
0021900234,22019,1629026,2019-11-23,NOP @ UTA,L,32,1,4,0.25,0,2,0.0,0,0,0.0,3,3,6,1,0,2,2,4,2,-1,1,0,UTA,1610612762,
0021900239,22019,1629026,2019-11-24,NOP @ LAC,L,22,1,2,0.5,0,1,0.0,0,1,0.0,1,4,5,3,0,1,1,3,2,-8,1,0,LAC,1610612746,
0021900264,22019,1629026,2019-11-27,NOP vs. LAL,L,33,4,7,0.571,3,6,0.5,0,2,0.0,2,5,7,1,1,0,2,4,11,17,1,1,LAL,1610612747,
0021900275,22019,1629026,2019-11-29,NOP @ OKC,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-12,1,0,OKC,1610612760,
0021900319,22019,1629026,2019-12-05,NOP vs. PHX,L,25,2,5,0.4,1,3,0.333,1,2,0.5,0,4,4,1,0,2,0,2,6,-5,1,1,PHX,1610612756,Kenrich Williams
