GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,HOME,OPP,OPP_ID,NAME
0021800956,22018,1628402,2019-03-04,NOP @ UTA,W,15,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,2,0,1,3,4,-11,1,0,UTA,1610612762,
0021800971,22018,1628402,2019-03-06,NOP vs. UTA,L,28,5,9,0.556,3,4,0.75,0,0,0.0,0,4,4,0,1,0,0,4,13,-1,1,1,UTA,1610612762,
0021800983,22018,1628402,2019-03-08,NOP vs. TOR,L,37,9,20,0.45,1,8,0.125,1,3,0.333,2,4,6,0,0,0,2,0,20,-24,1,1,TOR,1610612761,
0021800995,22018,1628402,2019-03-10,NOP @ ATL,L,33,10,18,0.556,3,7,0.429,0,0,0.0,1,5,6,2,0,0,1,2,23,-3,1,0,ATL,1610612737,
0021801010,22018,1628402,2019-03-12,NOP vs. MIL,L,34,7,18,0.389,0,6,0.0,0,0,0.0,0,1,1,3,0,0,3,4,14,-11,1,1,MIL,1610612749,
0021801031,22018,1628402,2019-03-15,NOP vs. POR,L,36,7,13,0.538,0,3,0.0,2,4,0.5,0,3,3,1,1,0,0,2,16,-10,2,1,POR,1610612757,
0021801036,22018,1628402,2019-03-16,NOP vs. PHX,L,35,4,13,0.308,3,6,0.5,3,4,0.75,1,1,2,1,0,0,2,5,14,-1,1,1,PHX,1610612756,
0021801056,22018,1628402,2019-03-18,NOP @ DAL,W,40,7,17,0.412,2,6,0.333,3,4,0.75,1,1,2,4,1,1,2,2,19,11,1,0,DAL,1610612742,
0021801066,22018,1628402,2019-03-20,NOP @ ORL,L,32,6,17,0.353,2,5,0.4,0,0,0.0,0,4,4,4,0,0,0,1,14,-13,1,0,ORL,1610612753,
0021801099,22018,1628402,2019-03-24,NOP vs. HOU,L,34,7,16,0.438,3,8,0.375,2,3,0.667,1,2,3,6,1,0,2,0,19,-12,1,1,HOU,1610612745,
0021801113,22018,1628402,2019-03-26,NOP vs. ATL,L,25,5,10,0.5,2,4,0.5,8,9,0.889,0,2,2,0,1,0,1,2,20,-14,1,1,ATL,1610612737,Frank Jackson
0021900001,22019,1628402,2019-10-22,NOP @ TOR,L,14,3,6,0.5,1,3,0.333,2,2,1.0,0,0,0,1,0,0,1,3,9,7,1,0,TOR,1610612761,
0021900021,22019,1628402,2019-10-25,NOP vs. DAL,L,15,4,9,0.444,2,3,0.667,0,0,0.0,0,0,0,2,0,0,0,1,10,7,1,1,DAL,1610612742,
0021900032,22019,1628402,2019-10-26,NOP @ HOU,L,18,3,9,0.333,1,5,0.2,2,2,1.0,1,1,2,2,1,0,2,2,9,-2,1,0,HOU,1610612745,
0021900047,22019,1628402,2019-10-28,NOP vs. GSW,L,23,4,11,0.364,1,5,0.2,0,0,0.0,0,2,2,3,2,1,2,3,9,5,1,1,GSW,1610612744,
0021900067,22019,1628402,2019-10-31,NOP vs. DEN,W,19,8,10,0.8,4,6,0.667,1,2,0.5,0,3,3,0,1,0,1,2,21,10,1,1,DEN,1610612743,
0021900077,22019,1628402,2019-11-02,NOP @ OKC,L,22,4,11,0.364,0,3,0.0,4,5,0.8,0,0,0,1,0,0,1,1,12,-16,1,0,OKC,1610612760,
0021900092,22019,1628402,2019-11-04,NOP @ BKN,L,25,4,9,0.444,1,2,0.5,3,3,1.0,0,0,0,2,2,0,5,2,12,4,1,0,BKN,1610612751,
0021900121,22019,1628402,2019-11-08,NOP vs. TOR,L,18,5,12,0.417,2,5,0.4,1,2,0.5,2,0,2,1,1,0,2,3,13,-2,1,1,TOR,1610612761,
0021900128,22019,1628402,2019-11-09,NOP @ CHA,W,13,0,2,0.0,0,2,0.0,3,4,0.75,0,0,0,2,1,0,1,2,3,-2,1,0,CHA,1610612766,
0021900142,22019,1628402,2019-11-11,NOP vs. HOU,L,13,1,8,0.125,0,4,0.0,0,0,0.0,0,2,2,1,0,0,0,1,2,-17,1,1,HOU,1610612745,
0021900164,22019,1628402,2019-11-14,NOP vs. LAC,W,23,9,14,0.643,4,7,0.571,1,2,0.5,0,5,5,2,0,0,0,4,23,-3,1,1,LAC,1610612746,
0021900178,22019,1628402,2019-11-16,NOP @ MIA,L,5,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3,1,0,MIA,1610612748,
0021900199,22019,1628402,2019-11-19,NOP vs. POR,W,19,2,4,0.5,2,4,0.5,3,4,0.75,0,2,2,0,0,0,1,3,9,1,1,1,POR,1610612757,
0021900214,22019,1628402,2019-11-21,NOP @ PHX,W,14,0,4,0.0,0,2,0.0,2,2,1.0,2,1,3,1,0,0,1,1,2,-15,1,0,PHX,1610612756,
0021900234,22019,1628402,2019-11-23,NOP @ UTA,L,15,0,6,0.0,0,4,0.0,2,2,1.0,0,3,3,0,0,0,0,2,2,0,1,0,UTA,1610612762,
0021900239,22019,1628402,2019-11-24,NOP @ LAC,L,12,1,6,0.167,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,-22,1,0,LAC,1610612746,
0021900264,22019,1628402,2019-11-27,NOP vs. LAL,L,8,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-11,1,1,LAL,1610612747,
0021900275,22019,1628402,2019-11-29,NOP @ OKC,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-5,1,0,OKC,1610612760,
0021900302,22019,1628402,2019-12-03,NOP vs. DAL,L,12,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,2,1,1,DAL,1610612742,
0021900319,22019,1628402,2019-12-05,NOP vs. PHX,L,10,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,1,1,1,PHX,1610612756,Frank Jackson
