GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,NAME,HOME,OPP,OPP_ID
0021200401,22012,202734,2012-12-23,ORL vs. UTA,L,14,1,5,0.2,1,4,0.25,0,0,0.0,1,2,3,2,0,0,0,4,3,0,1,E'Twaun Moore,1,UTA,1610612762
0021200412,22012,202734,2012-12-26,ORL vs. NOH,L,30,4,9,0.444,2,5,0.4,0,0,0.0,3,3,6,2,1,3,1,3,10,2,1,E'Twaun Moore,1,NOH,0
0021200425,22012,202734,2012-12-28,ORL @ WAS,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5,1,E'Twaun Moore,0,WAS,1610612764
0021200556,22012,202734,2013-01-14,ORL @ WAS,L,16,1,5,0.2,0,1,0.0,3,3,1.0,0,1,1,0,0,0,1,0,5,-13,1,E'Twaun Moore,0,WAS,1610612764
0021200571,22012,202734,2013-01-16,ORL vs. IND,W,22,3,6,0.5,1,2,0.5,2,2,1.0,0,2,2,5,2,0,1,1,9,11,1,E'Twaun Moore,1,IND,1610612754
0021200586,22012,202734,2013-01-18,ORL vs. CHA,L,15,3,7,0.429,2,5,0.4,0,0,0.0,0,1,1,1,0,0,0,5,8,-6,0,E'Twaun Moore,1,CHA,1610612766
0021200602,22012,202734,2013-01-20,ORL vs. DAL,L,12,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,2,3,-16,1,E'Twaun Moore,1,DAL,1610612742
0021200615,22012,202734,2013-01-22,ORL @ DET,L,20,4,7,0.571,1,2,0.5,0,0,0.0,2,3,5,2,1,0,4,2,9,-12,1,E'Twaun Moore,0,DET,1610612765
0021200629,22012,202734,2013-01-24,ORL vs. TOR,L,23,2,7,0.286,1,3,0.333,6,6,1.0,2,1,3,1,0,0,1,1,11,-2,1,E'Twaun Moore,1,TOR,1610612761
0021200654,22012,202734,2013-01-27,ORL vs. DET,L,29,7,14,0.5,1,4,0.25,3,3,1.0,0,1,1,3,2,0,1,3,18,4,1,E'Twaun Moore,1,DET,1610612765
0021200662,22012,202734,2013-01-28,ORL @ BKN,L,9,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,3,1,0,-11,1,E'Twaun Moore,0,BKN,1610612751
0021200673,22012,202734,2013-01-30,ORL @ NYK,L,27,4,10,0.4,1,3,0.333,0,0,0.0,0,1,1,0,1,0,0,2,9,-12,1,E'Twaun Moore,0,NYK,1610612752
0021200686,22012,202734,2013-02-01,ORL @ BOS,L,24,6,14,0.429,1,3,0.333,1,1,1.0,1,3,4,4,1,0,3,1,14,0,1,E'Twaun Moore,0,BOS,1610612738
0021200701,22012,202734,2013-02-02,ORL @ MIL,L,35,3,14,0.214,1,4,0.25,0,0,0.0,4,3,7,6,1,0,4,4,7,-13,1,E'Twaun Moore,0,MIL,1610612749
0021200708,22012,202734,2013-02-04,ORL @ PHI,L,37,9,17,0.529,0,4,0.0,0,0,0.0,0,3,3,2,1,0,1,0,18,-14,0,E'Twaun Moore,0,PHI,1610612755
0021200723,22012,202734,2013-02-06,ORL vs. LAC,L,38,3,16,0.188,1,6,0.167,0,0,0.0,0,3,3,5,1,0,5,2,7,-16,1,E'Twaun Moore,1,LAC,1610612746
0021200740,22012,202734,2013-02-08,ORL @ CLE,L,19,1,6,0.167,0,2,0.0,0,0,0.0,0,1,1,4,0,0,2,2,2,-9,1,E'Twaun Moore,0,CLE,1610612739
0021200756,22012,202734,2013-02-10,ORL vs. POR,W,10,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4,1,1,E'Twaun Moore,1,POR,1610612757
0021200775,22012,202734,2013-02-13,ORL vs. ATL,L,21,3,9,0.333,1,2,0.5,2,2,1.0,2,0,2,2,1,0,1,1,9,-12,1,E'Twaun Moore,1,ATL,1610612737
0021200790,22012,202734,2013-02-19,ORL vs. CHA,L,11,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,1,0,-3,1,E'Twaun Moore,1,CHA,1610612766
0021200806,22012,202734,2013-02-20,ORL @ DAL,L,12,2,6,0.333,1,1,1.0,0,0,0.0,0,1,1,1,0,1,0,0,5,-18,1,E'Twaun Moore,0,DAL,1610612742
0021200817,22012,202734,2013-02-22,ORL @ MEM,L,39,5,18,0.278,1,4,0.25,1,2,0.5,0,4,4,7,2,2,2,2,12,2,1,E'Twaun Moore,0,MEM,1610612763
0021200825,22012,202734,2013-02-23,ORL vs. CLE,L,28,5,12,0.417,2,5,0.4,0,0,0.0,0,1,1,5,1,1,4,3,12,-16,1,E'Twaun Moore,1,CLE,1610612739
0021200843,22012,202734,2013-02-26,ORL @ PHI,W,33,4,9,0.444,3,5,0.6,1,2,0.5,0,0,0,10,1,0,2,0,12,24,1,E'Twaun Moore,0,PHI,1610612755
0021200851,22012,202734,2013-02-27,ORL vs. SAC,L,23,4,8,0.5,3,5,0.6,0,0,0.0,0,1,1,5,0,0,1,2,11,-12,1,E'Twaun Moore,1,SAC,1610612758
0021200866,22012,202734,2013-03-01,ORL vs. HOU,L,33,4,9,0.444,1,3,0.333,0,0,0.0,1,2,3,11,1,1,1,2,9,-23,0,E'Twaun Moore,1,HOU,1610612745
0021200883,22012,202734,2013-03-03,ORL vs. MEM,L,34,4,10,0.4,0,0,0.0,4,4,1.0,2,3,5,6,2,0,2,3,12,-14,0,E'Twaun Moore,1,MEM,1610612763
0021200891,22012,202734,2013-03-04,ORL @ NOH,W,17,3,6,0.5,1,3,0.333,0,0,0.0,1,2,3,1,0,1,0,2,7,9,1,E'Twaun Moore,0,NOH,0
0021200903,22012,202734,2013-03-06,ORL @ MIA,L,17,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,8,0,E'Twaun Moore,0,MIA,1610612748
0021200916,22012,202734,2013-03-08,ORL vs. IND,L,11,3,5,0.6,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,6,-14,1,E'Twaun Moore,1,IND,1610612754
0021200937,22012,202734,2013-03-10,ORL vs. PHI,W,10,2,3,0.667,1,2,0.5,0,0,0.0,1,1,2,0,0,1,0,0,5,3,0,E'Twaun Moore,1,PHI,1610612755
0021200949,22012,202734,2013-03-12,ORL vs. LAL,L,18,1,4,0.25,1,3,0.333,0,0,0.0,0,3,3,0,1,0,0,1,3,-4,1,E'Twaun Moore,1,LAL,1610612747
0021200974,22012,202734,2013-03-15,ORL @ OKC,L,17,1,6,0.167,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,1,2,3,1,E'Twaun Moore,0,OKC,1610612760
0021200986,22012,202734,2013-03-17,ORL @ MIL,L,14,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,4,-8,1,E'Twaun Moore,0,MIL,1610612749
0021201004,22012,202734,2013-03-19,ORL @ IND,L,19,4,7,0.571,0,2,0.0,0,0,0.0,0,1,1,2,1,0,1,0,8,-15,1,E'Twaun Moore,0,IND,1610612754
0021201010,22012,202734,2013-03-20,ORL @ NYK,L,28,2,7,0.286,1,3,0.333,0,0,0.0,2,0,2,0,0,0,0,1,5,-19,1,E'Twaun Moore,0,NYK,1610612752
0021201023,22012,202734,2013-03-22,ORL vs. OKC,L,11,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1,2,5,1,E'Twaun Moore,1,OKC,1610612760
0021201049,22012,202734,2013-03-25,ORL vs. MIA,L,39,6,13,0.462,1,3,0.333,0,0,0.0,0,9,9,7,3,1,2,3,13,-6,1,E'Twaun Moore,1,MIA,1610612748
0021201059,22012,202734,2013-03-27,ORL @ CHA,L,12,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,2,3,1,0,3,3,16,1,E'Twaun Moore,0,CHA,1610612766
0021201074,22012,202734,2013-03-29,ORL vs. WAS,W,31,7,13,0.538,1,3,0.333,0,1,0.0,0,4,4,5,2,1,1,3,15,17,1,E'Twaun Moore,1,WAS,1610612764
0021201086,22012,202734,2013-03-30,ORL @ ATL,L,17,0,5,0.0,0,1,0.0,4,6,0.667,0,1,1,1,0,0,1,2,4,-14,1,E'Twaun Moore,0,ATL,1610612737
0021201104,22012,202734,2013-04-01,ORL @ HOU,L,26,2,10,0.2,1,2,0.5,1,1,1.0,0,3,3,5,1,0,1,2,6,14,1,E'Twaun Moore,0,HOU,1610612745
0021201117,22012,202734,2013-04-03,ORL @ SAS,L,24,1,6,0.167,0,2,0.0,1,2,0.5,0,3,3,1,0,0,1,2,3,-13,1,E'Twaun Moore,0,SAS,1610612759
0021201131,22012,202734,2013-04-05,ORL @ CHI,L,14,1,6,0.167,0,1,0.0,2,2,1.0,1,1,2,4,0,0,1,1,4,-8,1,E'Twaun Moore,0,CHI,1610612741
0021201148,22012,202734,2013-04-07,ORL @ CLE,L,16,0,7,0.0,0,3,0.0,2,2,1.0,2,1,3,1,2,0,1,2,2,-13,1,E'Twaun Moore,0,CLE,1610612739
0021201166,22012,202734,2013-04-10,ORL vs. MIL,W,23,2,6,0.333,0,0,0.0,0,0,0.0,1,1,2,2,1,0,1,0,4,3,1,E'Twaun Moore,1,MIL,1610612749
0021201191,22012,202734,2013-04-13,ORL vs. BOS,L,24,5,9,0.556,1,2,0.5,0,0,0.0,0,2,2,0,0,0,5,0,11,-15,1,E'Twaun Moore,1,BOS,1610612738
0021201203,22012,202734,2013-04-15,ORL vs. CHI,L,27,2,7,0.286,0,2,0.0,1,2,0.5,0,2,2,2,1,1,2,2,5,-14,1,E'Twaun Moore,1,CHI,1610612741
0021201220,22012,202734,2013-04-17,ORL @ MIA,L,30,5,9,0.556,1,2,0.5,0,0,0.0,1,2,3,4,0,0,0,2,11,3,1,E'Twaun Moore,0,MIA,1610612748
0021300001,22013,202734,2013-10-29,ORL @ IND,L,26,3,6,0.5,0,1,0.0,0,0,0.0,1,0,1,1,2,0,2,2,6,3,1,E'Twaun Moore,0,IND,1610612754
0021300010,22013,202734,2013-10-30,ORL @ MIN,L,21,4,11,0.364,2,3,0.667,0,0,0.0,0,1,1,0,1,1,1,2,10,-7,1,E'Twaun Moore,0,MIN,1610612750
0021300021,22013,202734,2013-11-01,ORL vs. NOP,W,22,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,3,1,0,0,2,5,-1,1,E'Twaun Moore,1,NOP,1610612740
0021300043,22013,202734,2013-11-03,ORL vs. BKN,W,14,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,1,5,3,1,E'Twaun Moore,1,BKN,1610612751
0021300062,22013,202734,2013-11-06,ORL vs. LAC,W,27,5,8,0.625,2,3,0.667,0,0,0.0,0,2,2,1,1,0,0,4,12,21,1,E'Twaun Moore,1,LAC,1610612746
0021300075,22013,202734,2013-11-08,ORL vs. BOS,L,19,3,7,0.429,0,1,0.0,1,1,1.0,0,1,1,3,0,0,0,0,7,-5,1,E'Twaun Moore,1,BOS,1610612738
0021300086,22013,202734,2013-11-09,ORL @ ATL,L,25,2,5,0.4,1,1,1.0,2,3,0.667,1,1,2,2,1,0,0,1,7,6,1,E'Twaun Moore,0,ATL,1610612737
0021300101,22013,202734,2013-11-11,ORL @ BOS,L,25,4,6,0.667,0,1,0.0,3,3,1.0,0,3,3,2,1,0,2,3,11,-14,1,E'Twaun Moore,0,BOS,1610612738
0021300111,22013,202734,2013-11-13,ORL vs. MIL,W,17,1,8,0.125,0,3,0.0,0,0,0.0,0,0,0,0,0,1,0,2,2,0,1,E'Twaun Moore,1,MIL,1610612749
0021300137,22013,202734,2013-11-16,ORL vs. DAL,L,29,2,4,0.5,0,1,0.0,1,1,1.0,2,2,4,2,1,0,1,5,5,-3,1,E'Twaun Moore,1,DAL,1610612742
0021300164,22013,202734,2013-11-20,ORL vs. MIA,L,16,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,3,1,0,2,1,2,-2,1,E'Twaun Moore,1,MIA,1610612748
0021300191,22013,202734,2013-11-23,ORL @ MIA,L,22,5,5,1.0,4,4,1.0,0,0,0.0,0,1,1,1,0,0,2,1,14,13,1,E'Twaun Moore,0,MIA,1610612748
0021300199,22013,202734,2013-11-24,ORL vs. PHX,L,14,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,-5,1,E'Twaun Moore,1,PHX,1610612756
0021300213,22013,202734,2013-11-26,ORL @ ATL,W,30,5,8,0.625,1,3,0.333,1,1,1.0,0,3,3,5,2,0,1,2,12,14,1,E'Twaun Moore,0,ATL,1610612737
0021300216,22013,202734,2013-11-27,ORL vs. PHI,W,30,2,8,0.25,1,4,0.25,2,2,1.0,1,5,6,3,1,0,2,0,7,3,1,E'Twaun Moore,1,PHI,1610612755
0021300229,22013,202734,2013-11-29,ORL vs. SAS,L,32,2,8,0.25,2,5,0.4,0,0,0.0,0,3,3,3,1,0,1,0,6,-12,1,E'Twaun Moore,1,SAS,1610612759
0021300256,22013,202734,2013-12-02,ORL @ WAS,L,28,1,8,0.125,0,3,0.0,4,4,1.0,1,2,3,0,2,0,1,4,6,-22,1,E'Twaun Moore,0,WAS,1610612764
0021300261,22013,202734,2013-12-03,ORL @ PHI,L,22,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,3,1,0,0,1,2,-7,1,E'Twaun Moore,0,PHI,1610612755
0021300284,22013,202734,2013-12-06,ORL @ NYK,L,20,1,5,0.2,0,3,0.0,0,0,0.0,0,0,0,1,0,0,2,0,2,-33,1,E'Twaun Moore,0,NYK,1610612752
0021300301,22013,202734,2013-12-08,ORL @ HOU,L,22,4,10,0.4,2,5,0.4,2,3,0.667,2,3,5,3,2,0,0,0,12,19,1,E'Twaun Moore,0,HOU,1610612745
0021300307,22013,202734,2013-12-09,ORL @ MEM,L,8,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-13,1,E'Twaun Moore,0,MEM,1610612763
0021300318,22013,202734,2013-12-11,ORL @ CHA,W,24,5,9,0.556,0,1,0.0,0,0,0.0,2,3,5,2,1,0,0,2,10,0,1,E'Twaun Moore,0,CHA,1610612766
0021300330,22013,202734,2013-12-13,ORL vs. CLE,L,15,1,5,0.2,1,3,0.333,0,0,0.0,0,0,0,2,0,0,1,0,3,-5,1,E'Twaun Moore,1,CLE,1610612739
0021300353,22013,202734,2013-12-15,ORL @ OKC,L,6,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,-3,1,E'Twaun Moore,0,OKC,1610612760
0021300362,22013,202734,2013-12-16,ORL @ CHI,W,6,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,0,3,0,1,E'Twaun Moore,0,CHI,1610612741
