GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,HOME,OPP,OPP_ID,NAME
0021500193,22015,1626143,2015-11-21,PHI @ MIA,L,34,8,20,0.4,0,0,0.0,0,0,0.0,2,9,11,1,0,3,3,2,16,2,1,0,MIA,1610612748,
0021500206,22015,1626143,2015-11-23,PHI @ MIN,L,33,10,15,0.667,0,0,0.0,5,7,0.714,5,7,12,1,0,2,4,3,25,-10,1,0,MIN,1610612750,
0021500217,22015,1626143,2015-11-25,PHI @ BOS,L,36,7,17,0.412,0,1,0.0,5,5,1.0,0,9,9,1,0,4,3,4,19,-4,1,0,BOS,1610612738,
0021500232,22015,1626143,2015-11-27,PHI @ HOU,L,27,4,12,0.333,0,0,0.0,3,4,0.75,4,2,6,2,1,0,1,2,11,-8,1,0,HOU,1610612745,
0021500251,22015,1626143,2015-11-29,PHI @ MEM,L,32,3,11,0.273,0,1,0.0,3,4,0.75,2,11,13,1,1,0,3,4,9,-7,1,0,MEM,1610612763,
0021500263,22015,1626143,2015-12-01,PHI vs. LAL,W,30,6,14,0.429,0,0,0.0,0,1,0.0,3,2,5,2,0,1,2,1,12,13,1,1,LAL,1610612747,
0021500305,22015,1626143,2015-12-07,PHI vs. SAS,L,29,3,14,0.214,0,0,0.0,4,6,0.667,0,4,4,1,0,0,2,2,10,-27,1,1,SAS,1610612759,
0021500329,22015,1626143,2015-12-10,PHI @ BKN,L,31,7,15,0.467,0,0,0.0,8,8,1.0,4,6,10,2,0,2,3,2,22,-4,1,0,BKN,1610612751,
0021500335,22015,1626143,2015-12-11,PHI vs. DET,L,30,10,18,0.556,0,0,0.0,2,3,0.667,3,3,6,0,0,1,2,2,22,-17,1,1,DET,1610612765,
0021500355,22015,1626143,2015-12-13,PHI @ TOR,L,35,10,25,0.4,0,0,0.0,3,3,1.0,5,9,14,1,0,1,1,2,23,-12,1,0,TOR,1610612761,
0021500361,22015,1626143,2015-12-14,PHI @ CHI,L,34,9,17,0.529,0,1,0.0,4,4,1.0,3,5,8,1,1,1,2,2,22,-11,1,0,CHI,1610612741,
0021500376,22015,1626143,2015-12-16,PHI @ ATL,L,30,7,12,0.583,0,0,0.0,5,6,0.833,1,6,7,0,0,0,1,3,19,-24,1,0,ATL,1610612737,
0021500388,22015,1626143,2015-12-18,PHI vs. NYK,L,30,9,17,0.529,0,0,0.0,2,3,0.667,0,5,5,2,0,0,0,1,20,-9,1,1,NYK,1610612752,
0021500405,22015,1626143,2015-12-20,PHI @ CLE,L,25,3,11,0.273,0,0,0.0,3,4,0.75,4,4,8,0,0,0,1,2,9,-15,1,0,CLE,1610612739,
0021500419,22015,1626143,2015-12-22,PHI vs. MEM,L,33,8,12,0.667,0,0,0.0,2,3,0.667,2,3,5,2,0,0,4,4,18,2,1,1,MEM,1610612763,
0021500430,22015,1626143,2015-12-23,PHI @ MIL,L,32,5,16,0.313,0,0,0.0,7,8,0.875,3,5,8,2,1,2,1,1,17,-15,1,0,MIL,1610612749,
0021500483,22015,1626143,2015-12-30,PHI @ SAC,W,20,4,11,0.364,0,0,0.0,2,5,0.4,5,5,10,1,1,0,2,4,10,-8,1,0,SAC,1610612758,
0021500494,22015,1626143,2016-01-01,PHI @ LAL,L,23,6,10,0.6,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,1,12,-11,1,0,LAL,1610612747,
0021500505,22015,1626143,2016-01-02,PHI @ LAC,L,18,10,14,0.714,0,0,0.0,3,6,0.5,2,2,4,1,0,0,1,0,23,-9,1,0,LAC,1610612746,
0021500512,22015,1626143,2016-01-04,PHI vs. MIN,W,21,5,8,0.625,0,0,0.0,0,1,0.0,2,1,3,2,2,1,2,3,10,-2,1,1,MIN,1610612750,
0021500536,22015,1626143,2016-01-07,PHI vs. ATL,L,27,9,16,0.563,0,0,0.0,3,4,0.75,3,4,7,0,1,1,3,2,21,-15,1,1,ATL,1610612737,
0021500554,22015,1626143,2016-01-09,PHI vs. TOR,L,34,9,15,0.6,0,0,0.0,1,2,0.5,4,2,6,4,2,1,0,3,19,10,1,1,TOR,1610612761,
0021500559,22015,1626143,2016-01-10,PHI vs. CLE,L,32,9,15,0.6,0,0,0.0,3,5,0.6,2,5,7,0,0,0,2,2,21,-3,1,1,CLE,1610612739,
0021500587,22015,1626143,2016-01-14,PHI vs. CHI,L,33,5,11,0.455,0,0,0.0,2,3,0.667,1,3,4,2,1,1,1,1,12,9,1,1,CHI,1610612741,
0021500606,22015,1626143,2016-01-16,PHI vs. POR,W,29,12,16,0.75,0,0,0.0,1,4,0.25,0,10,10,1,0,0,3,4,25,22,1,1,POR,1610612757,
0021500615,22015,1626143,2016-01-18,PHI @ NYK,L,26,10,17,0.588,0,0,0.0,0,2,0.0,0,7,7,0,2,2,1,2,20,-7,1,0,NYK,1610612752,
0021500629,22015,1626143,2016-01-20,PHI @ ORL,W,38,9,17,0.529,0,0,0.0,2,2,1.0,1,4,5,1,1,1,3,0,20,1,1,0,ORL,1610612753,
0021500656,22015,1626143,2016-01-24,PHI vs. BOS,L,30,5,10,0.5,0,0,0.0,0,0,0.0,3,3,6,1,0,2,1,3,10,-15,1,1,BOS,1610612738,
0021500707,22015,1626143,2016-01-30,PHI vs. GSW,L,21,6,7,0.857,0,0,0.0,1,5,0.2,0,1,1,0,0,0,2,2,13,-4,1,1,GSW,1610612744,
0021500736,22015,1626143,2016-02-03,PHI vs. ATL,L,25,5,10,0.5,0,0,0.0,0,0,0.0,3,2,5,3,1,1,5,3,10,-15,1,1,ATL,1610612737,
0021500753,22015,1626143,2016-02-05,PHI @ WAS,L,21,4,11,0.364,0,0,0.0,1,1,1.0,2,2,4,0,0,0,1,5,9,-27,1,0,WAS,1610612764,
0021500764,22015,1626143,2016-02-06,PHI vs. BKN,W,33,9,16,0.563,0,0,0.0,4,4,1.0,7,10,17,0,1,3,1,2,22,13,1,1,BKN,1610612751,
0021500777,22015,1626143,2016-02-08,PHI vs. LAC,L,30,7,18,0.389,0,0,0.0,0,0,0.0,3,6,9,1,1,3,3,3,14,-14,1,1,LAC,1610612746,
0021500791,22015,1626143,2016-02-10,PHI vs. SAC,L,39,11,18,0.611,0,0,0.0,4,5,0.8,3,7,10,5,0,2,6,5,26,-10,1,1,SAC,1610612758,
0021500811,22015,1626143,2016-02-19,PHI @ NOP,L,19,5,9,0.556,0,0,0.0,4,4,1.0,0,5,5,0,0,1,1,6,14,7,1,0,NOP,1610612740,
0021500830,22015,1626143,2016-02-21,PHI @ DAL,L,32,12,19,0.632,0,1,0.0,7,10,0.7,4,4,8,1,1,1,5,4,31,-28,1,0,DAL,1610612742,
0021500840,22015,1626143,2016-02-23,PHI vs. ORL,L,26,8,13,0.615,0,0,0.0,1,2,0.5,1,1,2,0,0,2,4,4,17,-10,1,1,ORL,1610612753,
0021500847,22015,1626143,2016-02-24,PHI @ DET,L,24,6,10,0.6,1,1,1.0,0,0,0.0,0,2,2,1,0,0,0,2,13,-26,1,0,DET,1610612765,
0021500862,22015,1626143,2016-02-26,PHI vs. WAS,L,31,9,13,0.692,0,0,0.0,3,4,0.75,2,4,6,2,0,1,1,1,21,-4,1,1,WAS,1610612764,
0021500881,22015,1626143,2016-02-28,PHI @ ORL,L,28,12,18,0.667,0,1,0.0,2,4,0.5,2,1,3,3,0,0,3,3,26,-14,1,0,ORL,1610612753,Jahlil Okafor
0021600011,22016,1626143,2016-10-26,PHI vs. OKC,L,16,4,10,0.4,0,0,0.0,0,0,0.0,1,2,3,0,0,1,3,2,8,0,1,1,OKC,1610612760,
0021600026,22016,1626143,2016-10-29,PHI vs. ATL,L,15,2,7,0.286,0,0,0.0,4,4,1.0,1,3,4,1,1,0,0,1,8,-5,1,1,ATL,1610612737,
0021600056,22016,1626143,2016-11-02,PHI @ CHA,L,24,4,8,0.5,0,0,0.0,4,5,0.8,1,4,5,1,1,0,1,3,12,-14,1,0,CHA,1610612766,
0021600080,22016,1626143,2016-11-05,PHI vs. CLE,L,23,7,11,0.636,0,0,0.0,0,2,0.0,0,5,5,0,1,3,1,1,14,10,1,1,CLE,1610612739,
0021600093,22016,1626143,2016-11-07,PHI vs. UTA,L,22,7,14,0.5,0,0,0.0,1,2,0.5,2,2,4,1,0,1,2,4,15,-19,1,1,UTA,1610612762,
0021600110,22016,1626143,2016-11-09,PHI @ IND,L,24,7,11,0.636,0,0,0.0,1,5,0.2,1,2,3,1,1,2,2,0,15,-6,1,0,IND,1610612754,
0021600121,22016,1626143,2016-11-11,PHI vs. IND,W,3,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-5,1,1,IND,1610612754,
0021600132,22016,1626143,2016-11-12,PHI @ ATL,L,24,7,13,0.538,0,0,0.0,4,8,0.5,3,3,6,2,0,1,2,4,18,0,1,0,ATL,1610612737,
0021600149,22016,1626143,2016-11-14,PHI @ HOU,L,22,2,11,0.182,0,0,0.0,0,0,0.0,2,1,3,1,0,2,0,1,4,-21,1,0,HOU,1610612745,
0021600158,22016,1626143,2016-11-16,PHI vs. WAS,W,20,8,11,0.727,0,0,0.0,3,4,0.75,0,5,5,2,0,0,2,6,19,7,1,1,WAS,1610612764,
0021600172,22016,1626143,2016-11-17,PHI @ MIN,L,22,2,5,0.4,0,0,0.0,3,4,0.75,0,2,2,0,0,0,1,2,7,-6,1,0,MIN,1610612750,
0021600189,22016,1626143,2016-11-19,PHI vs. PHX,W,19,3,4,0.75,0,0,0.0,0,0,0.0,1,0,1,2,0,3,1,2,6,5,1,1,PHX,1610612756,
0021600199,22016,1626143,2016-11-21,PHI vs. MIA,W,25,7,13,0.538,0,0,0.0,1,3,0.333,1,2,3,1,0,1,0,3,15,1,1,1,MIA,1610612748,
0021600212,22016,1626143,2016-11-23,PHI vs. MEM,L,26,1,6,0.167,0,0,0.0,0,1,0.0,1,0,1,0,1,3,3,4,2,-13,1,1,MEM,1610612763,
0021600229,22016,1626143,2016-11-25,PHI vs. CHI,L,27,5,11,0.455,0,0,0.0,0,2,0.0,1,5,6,1,1,1,1,3,10,-27,1,1,CHI,1610612741,
0021600245,22016,1626143,2016-11-27,PHI vs. CLE,L,23,7,11,0.636,0,0,0.0,0,0,0.0,2,7,9,1,0,0,2,4,14,-1,1,1,CLE,1610612739,
0021600254,22016,1626143,2016-11-28,PHI @ TOR,L,25,7,14,0.5,0,0,0.0,1,2,0.5,3,2,5,0,0,1,0,1,15,-21,1,0,TOR,1610612761,
0021600282,22016,1626143,2016-12-02,PHI vs. ORL,L,28,8,10,0.8,0,0,0.0,0,1,0.0,6,7,13,0,0,2,3,1,16,-19,1,1,ORL,1610612753,
0021600294,22016,1626143,2016-12-03,PHI vs. BOS,L,33,6,9,0.667,0,0,0.0,3,4,0.75,0,4,4,3,1,1,2,5,15,0,1,1,BOS,1610612738,
0021600356,22016,1626143,2016-12-11,PHI @ DET,W,27,6,9,0.667,0,0,0.0,2,4,0.5,1,8,9,1,1,2,5,4,14,21,1,0,DET,1610612765,
0021600374,22016,1626143,2016-12-14,PHI vs. TOR,L,30,6,9,0.667,0,0,0.0,5,6,0.833,3,1,4,3,0,2,0,0,17,-7,1,1,TOR,1610612761,
0021600396,22016,1626143,2016-12-16,PHI vs. LAL,L,24,4,7,0.571,0,0,0.0,6,6,1.0,2,6,8,0,1,0,0,1,14,-15,1,1,LAL,1610612747,
0021600408,22016,1626143,2016-12-18,PHI vs. BKN,W,28,0,9,0.0,0,0,0.0,3,4,0.75,5,5,10,2,0,1,3,3,3,-9,1,1,BKN,1610612751,
0021600418,22016,1626143,2016-12-20,PHI vs. NOP,L,25,5,8,0.625,0,0,0.0,1,2,0.5,1,6,7,1,0,2,1,1,11,-2,1,1,NOP,1610612740,
0021600453,22016,1626143,2016-12-23,PHI @ PHX,L,20,3,4,0.75,0,0,0.0,0,0,0.0,1,3,4,1,0,1,1,5,6,-3,1,0,PHX,1610612756,
0021600471,22016,1626143,2016-12-26,PHI @ SAC,L,20,3,5,0.6,0,0,0.0,0,0,0.0,1,1,2,2,1,0,3,4,6,-9,1,0,SAC,1610612758,
0021600489,22016,1626143,2016-12-29,PHI @ UTA,L,24,6,15,0.4,0,0,0.0,1,1,1.0,2,2,4,2,0,0,0,2,13,-17,1,0,UTA,1610612762,
0021600521,22016,1626143,2017-01-03,PHI vs. MIN,W,10,1,3,0.333,0,0,0.0,0,2,0.0,2,2,4,0,0,1,1,2,2,-9,1,1,MIN,1610612750,
0021600603,22016,1626143,2017-01-14,PHI @ WAS,L,35,10,16,0.625,0,0,0.0,6,11,0.545,5,4,9,0,1,1,3,2,26,-7,1,0,WAS,1610612764,
0021600615,22016,1626143,2017-01-16,PHI @ MIL,W,20,4,5,0.8,0,0,0.0,2,2,1.0,0,2,2,1,1,0,1,1,10,-4,1,0,MIL,1610612749,
0021600653,22016,1626143,2017-01-21,PHI @ ATL,L,30,5,8,0.625,0,0,0.0,2,2,1.0,0,4,4,1,1,3,3,3,12,0,1,0,ATL,1610612737,
0021600266,22016,1626143,2017-01-30,PHI vs. SAC,W,22,5,11,0.455,0,0,0.0,5,6,0.833,3,1,4,2,0,0,1,2,15,-6,1,1,SAC,1610612758,
0021600736,22016,1626143,2017-02-01,PHI @ DAL,L,24,7,16,0.438,0,0,0.0,2,5,0.4,0,1,1,1,0,0,1,3,16,-17,1,0,DAL,1610612742,
0021600744,22016,1626143,2017-02-02,PHI @ SAS,L,25,4,12,0.333,0,0,0.0,1,1,1.0,3,6,9,3,0,0,1,3,9,-13,1,0,SAS,1610612759,
0021600773,22016,1626143,2017-02-06,PHI @ DET,L,26,7,11,0.636,0,0,0.0,2,7,0.286,2,2,4,0,1,0,1,2,16,-15,1,0,DET,1610612765,
0021600782,22016,1626143,2017-02-08,PHI vs. SAS,L,25,5,10,0.5,0,0,0.0,10,11,0.909,4,4,8,0,0,2,0,1,20,-12,1,1,SAS,1610612759,
0021600795,22016,1626143,2017-02-09,PHI @ ORL,W,22,3,8,0.375,0,0,0.0,1,2,0.5,0,2,2,0,0,1,3,1,7,-14,1,0,ORL,1610612753,
0021600836,22016,1626143,2017-02-15,PHI @ BOS,L,17,2,5,0.4,0,0,0.0,0,2,0.0,1,3,4,2,0,3,1,1,4,-2,1,0,BOS,1610612738,
0021600856,22016,1626143,2017-02-24,PHI vs. WAS,W,22,3,6,0.5,0,0,0.0,5,8,0.625,0,2,2,2,0,0,3,4,11,-9,1,1,WAS,1610612764,
0021600868,22016,1626143,2017-02-25,PHI @ NYK,L,29,11,19,0.579,0,0,0.0,6,6,1.0,6,4,10,1,0,0,0,2,28,3,1,0,NYK,1610612752,
0021600883,22016,1626143,2017-02-27,PHI vs. GSW,L,17,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,1,0,0,7,5,4,-15,1,1,GSW,1610612744,
0021600898,22016,1626143,2017-03-01,PHI @ MIA,L,22,3,11,0.273,0,0,0.0,0,0,0.0,2,5,7,2,0,1,5,2,6,-16,1,0,MIA,1610612748,
0021600909,22016,1626143,2017-03-03,PHI vs. NYK,W,20,5,10,0.5,0,0,0.0,2,2,1.0,4,4,8,1,0,1,2,5,12,10,1,1,NYK,1610612752,
0021600963,22016,1626143,2017-03-09,PHI @ POR,L,29,7,14,0.5,0,0,0.0,2,2,1.0,3,5,8,1,1,0,1,4,16,-3,1,0,POR,1610612757,
0021600974,22016,1626143,2017-03-11,PHI @ LAC,L,21,6,10,0.6,0,0,0.0,2,2,1.0,0,4,4,4,3,0,4,0,14,-5,1,0,LAC,1610612746,
0021600990,22016,1626143,2017-03-12,PHI @ LAL,W,27,8,12,0.667,0,0,0.0,7,8,0.875,1,3,4,2,1,1,4,3,23,16,1,0,LAL,1610612747,
0021601003,22016,1626143,2017-03-14,PHI @ GSW,L,23,8,16,0.5,0,0,0.0,6,7,0.857,2,4,6,1,1,4,3,2,22,-3,1,0,GSW,1610612744,
0021601020,22016,1626143,2017-03-17,PHI vs. DAL,W,21,4,8,0.5,0,0,0.0,2,2,1.0,0,3,3,1,0,1,6,4,10,1,1,1,DAL,1610612742,
0021601037,22016,1626143,2017-03-19,PHI vs. BOS,W,12,2,4,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,4,-11,1,1,BOS,1610612738,
0021601062,22016,1626143,2017-03-22,PHI @ OKC,L,17,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,6,-16,1,0,OKC,1610612760,Jahlil Okafor
0021700027,22017,1626143,2017-10-21,PHI @ TOR,L,22,4,7,0.571,0,0,0.0,2,4,0.5,4,5,9,0,0,2,2,4,10,-16,1,0,TOR,1610612761,
0021700027,22017,1626143,2017-10-21,PHI @ TOR,L,22,4,7,0.571,0,0,0.0,2,4,0.5,4,5,9,0,0,2,2,4,10,-16,1,0,TOR,1610612761,
0021700027,22017,1626143,2017-10-21,PHI @ TOR,L,22,4,7,0.571,0,0,0.0,2,4,0.5,4,5,9,0,0,2,2,4,10,-16,1,0,TOR,1610612761,
0021700156,22017,1626143,2017-11-07,PHI @ UTA,W,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,3,0,-5,1,0,UTA,1610612762,
0021700156,22017,1626143,2017-11-07,PHI @ UTA,W,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,3,0,-5,1,0,UTA,1610612762,
0021700156,22017,1626143,2017-11-07,PHI @ UTA,W,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,3,0,-5,1,0,UTA,1610612762,
0021700424,22017,1626143,2017-12-15,BKN @ TOR,L,23,5,11,0.455,0,2,0.0,0,0,0.0,1,3,4,0,1,0,2,2,10,-21,2,0,TOR,1610612761,
0021700424,22017,1626143,2017-12-15,BKN @ TOR,L,23,5,11,0.455,0,2,0.0,0,0,0.0,1,3,4,0,1,0,2,2,10,-21,2,0,TOR,1610612761,
0021700424,22017,1626143,2017-12-15,BKN @ TOR,L,23,5,11,0.455,0,2,0.0,0,0,0.0,1,3,4,0,1,0,2,2,10,-21,2,0,TOR,1610612761,
0021700557,22017,1626143,2018-01-03,BKN vs. MIN,W,11,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,-1,1,1,MIN,1610612750,
0021700557,22017,1626143,2018-01-03,BKN vs. MIN,W,11,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,-1,1,1,MIN,1610612750,
0021700557,22017,1626143,2018-01-03,BKN vs. MIN,W,11,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,-1,1,1,MIN,1610612750,
0021700579,22017,1626143,2018-01-06,BKN vs. BOS,L,13,5,12,0.417,0,0,0.0,2,2,1.0,1,4,5,0,0,2,1,1,12,-3,1,1,BOS,1610612738,
0021700579,22017,1626143,2018-01-06,BKN vs. BOS,L,13,5,12,0.417,0,0,0.0,2,2,1.0,1,4,5,0,0,2,1,1,12,-3,1,1,BOS,1610612738,
0021700579,22017,1626143,2018-01-06,BKN vs. BOS,L,13,5,12,0.417,0,0,0.0,2,2,1.0,1,4,5,0,0,2,1,1,12,-3,1,1,BOS,1610612738,
0021700592,22017,1626143,2018-01-08,BKN vs. TOR,L,10,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,1,TOR,1610612761,
0021700592,22017,1626143,2018-01-08,BKN vs. TOR,L,10,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,1,TOR,1610612761,
0021700592,22017,1626143,2018-01-08,BKN vs. TOR,L,10,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,1,TOR,1610612761,
0021700606,22017,1626143,2018-01-10,BKN vs. DET,L,17,0,3,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,2,0,-14,1,1,DET,1610612765,
0021700606,22017,1626143,2018-01-10,BKN vs. DET,L,17,0,3,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,2,0,-14,1,1,DET,1610612765,
0021700606,22017,1626143,2018-01-10,BKN vs. DET,L,17,0,3,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,2,0,-14,1,1,DET,1610612765,
0021700621,22017,1626143,2018-01-12,BKN @ ATL,W,12,6,8,0.75,0,0,0.0,5,6,0.833,0,0,0,1,0,0,1,3,17,3,1,0,ATL,1610612737,
0021700621,22017,1626143,2018-01-12,BKN @ ATL,W,12,6,8,0.75,0,0,0.0,5,6,0.833,0,0,0,1,0,0,1,3,17,3,1,0,ATL,1610612737,
0021700621,22017,1626143,2018-01-12,BKN @ ATL,W,12,6,8,0.75,0,0,0.0,5,6,0.833,0,0,0,1,0,0,1,3,17,3,1,0,ATL,1610612737,
0021700630,22017,1626143,2018-01-13,BKN @ WAS,L,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-6,1,0,WAS,1610612764,
0021700630,22017,1626143,2018-01-13,BKN @ WAS,L,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-6,1,0,WAS,1610612764,
0021700630,22017,1626143,2018-01-13,BKN @ WAS,L,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-6,1,0,WAS,1610612764,
0021700642,22017,1626143,2018-01-15,BKN vs. NYK,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-7,1,1,NYK,1610612752,
0021700642,22017,1626143,2018-01-15,BKN vs. NYK,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-7,1,1,NYK,1610612752,
0021700642,22017,1626143,2018-01-15,BKN vs. NYK,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-7,1,1,NYK,1610612752,
0021700655,22017,1626143,2018-01-17,BKN vs. SAS,L,13,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,0,0,4,4,8,1,1,SAS,1610612759,
0021700655,22017,1626143,2018-01-17,BKN vs. SAS,L,13,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,0,0,4,4,8,1,1,SAS,1610612759,
0021700655,22017,1626143,2018-01-17,BKN vs. SAS,L,13,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,0,0,4,4,8,1,1,SAS,1610612759,
0021700668,22017,1626143,2018-01-19,BKN vs. MIA,W,8,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,3,4,-5,1,1,MIA,1610612748,
0021700668,22017,1626143,2018-01-19,BKN vs. MIA,W,8,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,3,4,-5,1,1,MIA,1610612748,
0021700668,22017,1626143,2018-01-19,BKN vs. MIA,W,8,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,3,4,-5,1,1,MIA,1610612748,
0021700685,22017,1626143,2018-01-21,BKN @ DET,W,7,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-1,2,0,DET,1610612765,
0021700685,22017,1626143,2018-01-21,BKN @ DET,W,7,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-1,2,0,DET,1610612765,
0021700685,22017,1626143,2018-01-21,BKN @ DET,W,7,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-1,2,0,DET,1610612765,
0021700697,22017,1626143,2018-01-23,BKN @ OKC,L,10,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,1,0,1,0,1,4,-1,1,0,OKC,1610612760,
0021700697,22017,1626143,2018-01-23,BKN @ OKC,L,10,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,1,0,1,0,1,4,-1,1,0,OKC,1610612760,
0021700697,22017,1626143,2018-01-23,BKN @ OKC,L,10,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,1,0,1,0,1,4,-1,1,0,OKC,1610612760,
0021700719,22017,1626143,2018-01-26,BKN @ MIL,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,-13,1,0,MIL,1610612749,
0021700719,22017,1626143,2018-01-26,BKN @ MIL,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,-13,1,0,MIL,1610612749,
0021700719,22017,1626143,2018-01-26,BKN @ MIL,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,-13,1,0,MIL,1610612749,
0021700729,22017,1626143,2018-01-27,BKN @ MIN,L,24,9,14,0.643,0,1,0.0,3,3,1.0,1,5,6,0,0,1,0,2,21,-6,1,0,MIN,1610612750,
